0.76167,0.7034,0.75678,0.75294,0.7246,0.74189,0.75253,0.81088,0.75751,0.72133,0.73806,0.75947,0.7066,0.74171,0.62953,0.78791,0.54636,0.69718,0.82812,0.82812
0.78721,0.85161,0.77278,0.79601,0.80648,0.75991,0.75691,0.7649,0.74331,0.79165,0.80569,0.74007,0.81373,0.67495,0.67025,0.83256,0.63061,0.85682,0.87365,0.87365
0.81754,0.7942,0.8166,0.81931,0.8212,0.79065,0.77378,0.88863,0.77481,0.89204,0.77317,0.80341,0.73598,0.84428,0.7129,0.76156,0.79839,0.83474,0.91496,0.91496
0.81746,0.83774,0.84233,0.83221,0.83967,0.80117,0.79735,0.88773,0.78667,0.76255,0.85322,0.80429,0.72357,0.7599,0.75307,0.81146,0.89647,0.84735,0.64296,0.64296
0.75668,0.73224,0.73582,0.7149,0.73116,0.7316,0.70695,0.78319,0.73282,0.74473,0.73055,0.71225,0.69515,0.67933,0.71277,0.71565,0.75118,0.76214,0.71771,0.71771
0.61576,0.56567,0.59782,0.59524,0.63251,0.65032,0.66207,0.7075,0.61722,0.61589,0.65577,0.65913,0.76829,0.59138,0.75724,0.48003,0.58276,0.69222,0.77933,0.77933
0.68481,0.65591,0.66504,0.6626,0.66363,0.68458,0.68553,0.66583,0.70023,0.71889,0.68748,0.71102,0.51202,0.7565,0.6614,0.73692,0.52966,0.66005,0.63115,0.63115
0.54398,0.56907,0.60591,0.56831,0.58019,0.62278,0.63693,0.60855,0.58151,0.63436,0.61925,0.62255,0.34801,0.73191,0.61714,0.76271,0.61098,0.63003,0.65523,0.65523
0.61666,0.57014,0.62117,0.62772,0.66008,0.65331,0.67801,0.81622,0.65808,0.64034,0.65461,0.65469,0.66545,0.77292,0.68263,0.66348,0.73519,0.70852,0.66259,0.66259
0.72262,0.71894,0.66931,0.6791,0.67776,0.69096,0.69908,0.75942,0.72177,0.70935,0.69542,0.64465,0.81315,0.67774,0.65154,0.69773,0.77033,0.65903,0.7698,0.7698
0.73692,0.73682,0.69999,0.73648,0.73686,0.71349,0.73012,0.80467,0.70312,0.77333,0.71626,0.71676,0.77046,0.73156,0.7012,0.65967,0.86408,0.69872,0.86392,0.86392
0.73648,0.78595,0.7607,0.76752,0.77511,0.75698,0.75197,0.61431,0.73355,0.77153,0.75283,0.72962,0.76935,0.7394,0.7147,0.70466,0.7871,0.86698,0.90336,0.90336
0.82043,0.79058,0.81671,0.81359,0.79252,0.77313,0.74952,0.75055,0.76453,0.79816,0.78318,0.78221,0.85647,0.84584,0.8233,0.67203,0.80322,0.73025,0.87825,0.87825
0.82579,0.83138,0.83743,0.80881,0.82476,0.79884,0.79666,0.70799,0.81934,0.83685,0.79693,0.81847,0.93263,0.74586,0.75261,0.75716,0.84273,0.79635,0.70601,0.70601
0.88328,0.85826,0.79133,0.84578,0.83969,0.82587,0.80438,0.79851,0.82614,0.85783,0.82564,0.78933,0.71711,0.82273,0.70973,0.81086,0.65789,0.8934,0.88276,0.88276
0.8563,0.88058,0.80301,0.86303,0.85495,0.83804,0.82908,0.90813,0.8253,0.7993,0.82998,0.85995,0.89284,0.77824,0.73384,0.78145,0.65989,0.84385,0.84766,0.84766
0.85182,0.88321,0.87081,0.87202,0.8531,0.85702,0.85522,0.93897,0.8582,0.87929,0.83873,0.87704,0.90656,0.80748,0.76765,0.73477,0.76915,0.86436,0.96038,0.96038
0.89356,0.86644,0.92136,0.89822,0.88926,0.85572,0.85675,0.8144,0.90002,0.8906,0.87872,0.86083,0.90172,0.81015,0.80811,0.86294,0.82725,0.84774,0.90886,0.90886
0.87315,0.91466,0.88344,0.86294,0.87213,0.87729,0.8667,0.82523,0.8841,0.88909,0.90236,0.91184,0.81862,0.87092,0.77156,0.87942,0.72368,0.81634,0.83956,0.83956
0.89453,0.88809,0.89994,0.88692,0.88864,0.89237,0.87697,0.92186,0.90404,0.87776,0.90352,0.9198,0.9061,0.85893,0.74421,0.93518,0.9071,0.91968,0.93179,0.93179
0.8169,0.74384,0.74896,0.81674,0.80353,0.80264,0.79451,0.80203,0.79096,0.67906,0.82546,0.80546,0.83909,0.77553,0.78571,0.8057,0.77937,0.83399,0.88266,0.88266
0.67322,0.72662,0.75494,0.69804,0.70863,0.72744,0.73719,0.60779,0.70339,0.64621,0.73623,0.69837,0.3839,0.67066,0.58891,0.74018,0.59447,0.8011,0.60578,0.60578
0.77872,0.75407,0.74769,0.71155,0.7451,0.75029,0.76795,0.72511,0.74411,0.66777,0.75194,0.77801,0.74969,0.84088,0.75131,0.85237,0.80349,0.59007,0.62548,0.62548
0.76102,0.78507,0.77586,0.78961,0.76588,0.77911,0.77743,0.72912,0.78952,0.79895,0.76146,0.72377,0.84015,0.7953,0.75965,0.60357,0.92394,0.82512,0.81111,0.81111
0.8291,0.83815,0.77431,0.7997,0.80419,0.78944,0.79188,0.79334,0.79495,0.82093,0.81668,0.80446,0.66275,0.74452,0.70539,0.79412,0.775,0.83727,0.84699,0.84699
0.82073,0.83574,0.8279,0.81773,0.80679,0.81702,0.82068,0.80797,0.83632,0.81477,0.77735,0.8411,0.8773,0.72172,0.79738,0.74359,0.62808,0.79944,0.89451,0.89451
0.83485,0.90352,0.85395,0.85499,0.85981,0.82941,0.83325,0.91971,0.81234,0.8358,0.84263,0.86376,0.93053,0.81784,0.80328,0.97415,0.74794,0.83792,0.8843,0.8843
0.73742,0.76445,0.72175,0.73602,0.71582,0.75323,0.75797,0.84034,0.74267,0.7607,0.7527,0.70938,0.62345,0.65703,0.70118,0.84229,0.91251,0.81533,0.59034,0.59034
0.77197,0.77926,0.79536,0.79014,0.7818,0.77486,0.77828,0.8104,0.79704,0.76167,0.79271,0.77246,0.66798,0.67575,0.79971,0.69277,0.72952,0.72133,0.92295,0.92295
0.80107,0.84501,0.802,0.80872,0.79114,0.80037,0.78117,0.94982,0.78254,0.82278,0.77149,0.79922,0.61184,0.7954,0.75811,0.75848,0.7951,0.86989,0.8972,0.8972
0.72228,0.69628,0.7144,0.70512,0.69641,0.73081,0.72113,0.63324,0.69752,0.72137,0.75096,0.66534,0.79106,0.78938,0.69038,0.67458,0.73987,0.7729,0.58419,0.58419
0.73589,0.62979,0.74155,0.73177,0.73516,0.74811,0.75757,0.62558,0.72246,0.72682,0.72276,0.75212,0.89906,0.66825,0.7462,0.60194,0.52352,0.79663,0.72631,0.72631
0.80096,0.79608,0.77264,0.78389,0.77536,0.7751,0.7612,0.61549,0.76584,0.71727,0.7501,0.79956,0.61506,0.81562,0.77167,0.77945,0.80641,0.6369,0.63281,0.63281
0.80629,0.74981,0.83745,0.81011,0.80087,0.79613,0.80878,0.7833,0.80741,0.80644,0.79832,0.78502,0.67714,0.72335,0.7841,0.7798,0.70493,0.84611,0.75064,0.75064
0.71068,0.69503,0.68716,0.72594,0.70327,0.71951,0.73042,0.63896,0.70219,0.65643,0.6965,0.72,0.61972,0.74452,0.69337,0.8349,0.51953,0.6956,0.64835,0.64835
0.66878,0.58716,0.59734,0.59773,0.56926,0.63402,0.64778,0.75011,0.63087,0.61746,0.62754,0.67799,0.74905,0.66222,0.67629,0.55012,0.73274,0.56795,0.72938,0.72938
0.50265,0.4969,0.49091,0.49764,0.47963,0.57785,0.58064,0.53742,0.57018,0.5389,0.57543,0.61866,0.51568,0.66947,0.69761,0.62907,0.62758,0.3661,0.55618,0.55618
0.4056,0.42351,0.38216,0.40606,0.44707,0.51623,0.54341,0.48768,0.49189,0.41508,0.46878,0.49834,0.46684,0.56636,0.67844,0.41939,0.38335,0.37152,0.4248,0.4248
0.33524,0.32928,0.35047,0.3464,0.35497,0.47361,0.49018,0.47159,0.42492,0.29324,0.43963,0.42629,0.46626,0.51734,0.60806,0.59687,0.58248,0.39872,0.37152,0.37152
0.33882,0.212,0.24487,0.29461,0.30964,0.41943,0.45549,0.37629,0.41745,0.24319,0.39135,0.39684,0.38885,0.43617,0.47642,0.34901,0.40206,0.27158,0.13783,0.13783
0.22577,0.22454,0.193,0.26211,0.274,0.38612,0.39035,0.25492,0.35218,0.30347,0.38601,0.31214,0.11464,0.3812,0.56079,0.56358,0.29383,0.19343,0.22243,0.22243
0.2774,0.22509,0.28553,0.20726,0.24027,0.33753,0.38202,0.42725,0.2671,0.25969,0.32727,0.3083,0.39421,0.58158,0.34358,0.57861,0.47907,0.24465,0.48232,0.48232
0.20564,0.16891,0.18329,0.22565,0.19805,0.29441,0.33735,0.2839,0.23997,0.17387,0.26521,0.27121,0.12035,0.393,0.44971,0.40333,0.47021,0.1727,0.21317,0.21317
0.16815,0.13849,0.18693,0.17402,0.1775,0.27956,0.29516,0.16685,0.23278,0.15238,0.23522,0.22908,0.45067,0.45932,0.52119,0.27062,0.59166,0.18043,0.23503,0.23503
0.17116,0.14424,0.16269,0.16176,0.15396,0.25232,0.28158,0.28406,0.19693,0.14683,0.21915,0.22757,0.17928,0.31983,0.44184,0.36056,0.44161,0.18015,0.22852,0.22852
0.12912,0.15446,0.14568,0.15157,0.14313,0.22935,0.24958,0.050487,0.18918,0.15167,0.20599,0.21563,0.22286,0.35342,0.42666,0.19675,0.49528,0.091595,0.168,0.168
0.14538,0.12585,0.14334,0.14156,0.12533,0.19978,0.23055,0.1147,0.16819,0.14454,0.19576,0.18181,0.12749,0.40144,0.38217,0.19304,0.30127,0.14379,0.15338,0.15338
0.1388,0.11316,0.098591,0.1371,0.13124,0.17872,0.19802,0.12082,0.13966,0.13924,0.15826,0.18082,0.13296,0.28166,0.33873,0.38783,0.24373,0.15464,0.16017,0.16017
0.20772,0.22236,0.19809,0.21956,0.19798,0.26607,0.2794,0.17466,0.25136,0.21619,0.2572,0.25385,0.070907,0.27605,0.37764,0.15036,0.28006,0.13301,0.086821,0.086821
0.23586,0.14679,0.20583,0.16397,0.2055,0.23676,0.24828,0.20664,0.22658,0.17755,0.21097,0.19728,0.1304,0.2968,0.29766,0.2785,0.24562,0.18994,0.19351,0.19351
0.29583,0.34912,0.28957,0.29823,0.30001,0.32017,0.33196,0.30633,0.28678,0.3579,0.31886,0.32108,0.2547,0.31021,0.30917,0.35116,0.39261,0.27913,0.35033,0.35033
0.39171,0.3757,0.3994,0.41316,0.41133,0.3708,0.3807,0.40886,0.41309,0.38661,0.35204,0.44679,0.48417,0.31366,0.41122,0.25447,0.30503,0.47641,0.40725,0.40725
0.3215,0.30129,0.38416,0.34083,0.34206,0.33541,0.33969,0.22038,0.36902,0.40828,0.32033,0.32971,0.33172,0.33193,0.36257,0.31918,0.45518,0.32602,0.40356,0.40356
0.4813,0.40077,0.43011,0.43692,0.43815,0.40698,0.46066,0.38475,0.4426,0.37004,0.42377,0.48408,0.16874,0.41002,0.43955,0.54284,0.24933,0.44549,0.50058,0.50058
0.3638,0.33239,0.36922,0.34438,0.36082,0.36756,0.37198,0.47478,0.37714,0.41357,0.39385,0.3844,0.38719,0.45047,0.38252,0.3142,0.36271,0.37033,0.59673,0.59673
0.26585,0.3123,0.2828,0.33747,0.30759,0.33518,0.36968,0.32091,0.3299,0.33941,0.30821,0.35203,0.16878,0.25135,0.41065,0.34791,0.40675,0.37416,0.23293,0.23293
0.30207,0.24841,0.28369,0.27369,0.28822,0.29681,0.28888,0.31026,0.30256,0.25454,0.24384,0.2728,0.23556,0.20401,0.42241,0.22235,0.41394,0.30857,0.18464,0.18464
0.39185,0.4382,0.3516,0.37805,0.39735,0.37101,0.38465,0.41674,0.38545,0.3314,0.35619,0.34172,0.48547,0.39083,0.42186,0.69017,0.5103,0.37462,0.29742,0.29742
0.30965,0.2603,0.33901,0.35057,0.30221,0.32813,0.3361,0.23866,0.33226,0.43077,0.35722,0.33935,0.47984,0.29843,0.43005,0.2076,0.50695,0.31575,0.26242,0.26242
0.2655,0.36162,0.27717,0.2722,0.273,0.30034,0.29062,0.3737,0.29981,0.26335,0.29916,0.26993,0.33558,0.31093,0.35519,0.15214,0.27782,0.32836,0.19868,0.19868
0.38917,0.34686,0.32148,0.38725,0.39454,0.36933,0.36162,0.31363,0.34851,0.38577,0.35204,0.40091,0.4109,0.38546,0.4867,0.22738,0.24881,0.5111,0.54417,0.54417
0.48655,0.48779,0.46229,0.46805,0.50006,0.42864,0.42835,0.30153,0.4718,0.44483,0.48358,0.45176,0.44909,0.40123,0.4962,0.33081,0.53589,0.43466,0.49071,0.49071
0.41555,0.49631,0.40443,0.38191,0.40124,0.39644,0.38616,0.49272,0.3922,0.42697,0.35895,0.42044,0.52049,0.34138,0.46345,0.35175,0.54069,0.33283,0.47278,0.47278
0.33796,0.42011,0.32749,0.34505,0.34953,0.34373,0.34765,0.31811,0.33649,0.43051,0.34124,0.38945,0.37729,0.39432,0.4911,0.52577,0.32344,0.33179,0.3854,0.3854
0.29179,0.18482,0.27528,0.30243,0.31944,0.3185,0.30917,0.22562,0.30985,0.299,0.31784,0.31644,0.32333,0.30067,0.38373,0.20028,0.35445,0.28078,0.24869,0.24869
0.2263,0.22971,0.24341,0.29247,0.2576,0.28527,0.27913,0.18677,0.28816,0.31902,0.28208,0.24804,0.55199,0.2699,0.28316,0.1718,0.2382,0.16828,0.22478,0.22478
0.21951,0.34101,0.22131,0.23319,0.23378,0.26651,0.24591,0.23959,0.2571,0.2472,0.25545,0.2613,0.27147,0.26521,0.28659,0.46175,0.11481,0.19132,0.14002,0.14002
0.18935,0.14994,0.1978,0.21149,0.19555,0.21938,0.24586,0.14207,0.21931,0.17628,0.22685,0.22329,0.2233,0.36945,0.36203,0.25806,0.29579,0.29236,0.38644,0.38644
0.15022,0.18502,0.19689,0.19018,0.18421,0.20708,0.21532,0.18943,0.18124,0.13221,0.20425,0.19829,0.18138,0.29019,0.24571,0.22192,0.19496,0.18308,0.059857,0.059857
0.11766,0.14529,0.15088,0.18154,0.18083,0.19221,0.18004,0.18586,0.1743,0.14645,0.15873,0.19127,0.19149,0.20331,0.28656,0.28556,0.36078,0.15967,0.13647,0.13647
0.24711,0.34291,0.28278,0.28498,0.26703,0.2665,0.25086,0.33287,0.28857,0.26116,0.25355,0.23625,0.25374,0.30832,0.345,0.2112,0.1687,0.2406,0.30859,0.30859
0.20368,0.23367,0.25621,0.21873,0.20696,0.24494,0.26602,0.28244,0.2435,0.23301,0.2493,0.27087,0.39618,0.33189,0.23649,0.32289,0.30525,0.23055,0.18163,0.18163
0.19949,0.18436,0.2174,0.19513,0.21446,0.22205,0.21675,0.11188,0.23976,0.22805,0.24724,0.2259,0.43656,0.30508,0.30285,0.15278,0.19471,0.15616,0.18449,0.18449
0.21462,0.21353,0.1676,0.15581,0.17405,0.19818,0.19523,0.22597,0.16391,0.14184,0.17342,0.19925,0.3341,0.3483,0.32344,0.14048,0.22728,0.24506,0.20307,0.20307
0.16629,0.1386,0.19353,0.16505,0.16739,0.1783,0.20211,0.15672,0.1792,0.17501,0.15536,0.15457,0.169,0.17787,0.31627,0.29491,0.12308,0.20832,0.14988,0.14988
0.1707,0.12464,0.16228,0.13047,0.1588,0.15721,0.16783,0.10715,0.14421,0.1859,0.13098,0.14105,0.20973,0.15277,0.2669,0.24572,0.37949,0.25035,0.12277,0.12277
0.15078,0.10317,0.1274,0.14165,0.13289,0.1373,0.1436,0.10676,0.11872,0.1113,0.10809,0.11655,0.13541,0.23829,0.29635,0.024484,0.15055,0.086441,0.084577,0.084577
0.14276,0.14045,0.19382,0.13437,0.10981,0.13224,0.1317,0.15585,0.11155,0.11147,0.15243,0.11742,0.069599,0.17377,0.2421,0.091829,0.18779,0.045581,0.08231,0.08231
0.16396,0.1087,0.094659,0.11731,0.11353,0.10566,0.11322,0.088335,0.089462,0.077233,0.09709,0.12447,0.050858,0.18889,0.1819,0.17189,0.099962,0.10587,0.051545,0.051545
0.21316,0.16145,0.17103,0.21359,0.19916,0.1968,0.19403,0.18897,0.23707,0.1857,0.21139,0.20581,0.24142,0.13594,0.25849,0.20145,0.25401,0.1765,0.31187,0.31187
0.16316,0.19948,0.16618,0.18365,0.17854,0.18564,0.17708,0.08237,0.17483,0.17282,0.18783,0.13761,0.18285,0.22516,0.19071,0.23883,0.11519,0.1466,0.18634,0.18634
0.27751,0.25452,0.3221,0.25323,0.28561,0.26278,0.24789,0.29221,0.30673,0.20775,0.25465,0.22489,0.19974,0.23664,0.23663,0.19089,0.22693,0.26885,0.10393,0.10393
0.27012,0.16583,0.22724,0.24953,0.22737,0.23262,0.20479,0.25174,0.21213,0.32424,0.22038,0.23831,0.14371,0.19231,0.1967,0.18612,0.35044,0.23754,0.25488,0.25488
0.35355,0.40485,0.34961,0.34184,0.35372,0.30553,0.29258,0.34964,0.30912,0.41341,0.31682,0.34065,0.45783,0.33866,0.34226,0.37681,0.23563,0.31207,0.48543,0.48543
0.46458,0.48459,0.45282,0.44281,0.45064,0.38452,0.37173,0.30982,0.42082,0.44365,0.41753,0.41029,0.36661,0.33672,0.2882,0.38421,0.54983,0.40923,0.34832,0.34832
0.49577,0.50992,0.54429,0.52624,0.52121,0.45586,0.44877,0.57721,0.50545,0.59292,0.47883,0.50044,0.70318,0.31431,0.40914,0.42858,0.6192,0.5168,0.49488,0.49488
0.64958,0.59555,0.58198,0.61587,0.61944,0.50029,0.4787,0.52525,0.54316,0.54867,0.46952,0.53244,0.5418,0.34635,0.38395,0.50904,0.52091,0.69144,0.64169,0.64169
0.65785,0.63031,0.61362,0.65929,0.67354,0.5421,0.53427,0.63373,0.57333,0.64609,0.54817,0.57579,0.60824,0.49241,0.45727,0.54631,0.65254,0.67335,0.79406,0.79406
0.71739,0.57504,0.72947,0.69364,0.69044,0.59681,0.56148,0.52751,0.61898,0.71745,0.61875,0.66947,0.68799,0.39314,0.47779,0.60239,0.33569,0.80982,0.78376,0.78376
0.59603,0.60655,0.61765,0.58318,0.58748,0.54529,0.49816,0.4307,0.55101,0.58398,0.58843,0.54559,0.51552,0.51066,0.46184,0.69266,0.5071,0.64023,0.71213,0.71213
0.7212,0.63832,0.659,0.68098,0.66607,0.58446,0.55793,0.64226,0.62611,0.59668,0.61676,0.54802,0.74169,0.52338,0.57782,0.56156,0.54856,0.61039,0.61015,0.61015
0.60056,0.63304,0.58138,0.56495,0.56249,0.52921,0.50741,0.58167,0.52176,0.59354,0.52066,0.56206,0.50057,0.55407,0.49009,0.58305,0.36763,0.59818,0.49429,0.49429
0.62357,0.60102,0.61542,0.62819,0.66007,0.56737,0.56574,0.54373,0.61498,0.71093,0.572,0.56638,0.70667,0.50256,0.43353,0.59445,0.49679,0.55833,0.75042,0.75042
0.64569,0.66231,0.6747,0.67709,0.67721,0.61017,0.61338,0.73619,0.65118,0.65376,0.63074,0.61305,0.69838,0.50544,0.50391,0.49919,0.60252,0.76545,0.8201,0.8201
0.7076,0.64267,0.70403,0.71348,0.72467,0.65324,0.63537,0.85147,0.70571,0.74132,0.70462,0.6935,0.69429,0.66252,0.54628,0.58571,0.31287,0.74723,0.71692,0.71692
0.75503,0.7301,0.70504,0.74821,0.7571,0.69032,0.62609,0.7144,0.7372,0.74482,0.72068,0.68302,0.85229,0.61554,0.51298,0.72374,0.43376,0.81989,0.74625,0.74625
0.70755,0.65069,0.6406,0.67935,0.6731,0.6142,0.60209,0.76405,0.63318,0.57609,0.63748,0.63355,0.7129,0.611,0.5546,0.50598,0.41018,0.60479,0.76053,0.76053
0.71611,0.72507,0.69233,0.68411,0.70059,0.65504,0.63251,0.62375,0.6548,0.76147,0.65471,0.68245,0.63159,0.61307,0.60438,0.67198,0.4887,0.69419,0.49663,0.49663
0.72602,0.72186,0.78181,0.74058,0.74773,0.68371,0.67764,0.78901,0.71086,0.82737,0.69849,0.76311,0.83055,0.57759,0.56195,0.4934,0.43343,0.75519,0.79554,0.79554
0.74086,0.79336,0.77089,0.78031,0.76686,0.72921,0.72726,0.77023,0.73429,0.79298,0.71813,0.74162,0.65377,0.55511,0.57672,0.67997,0.67708,0.72898,0.77661,0.77661
0.82931,0.81804,0.82251,0.79898,0.79403,0.75559,0.72702,0.7675,0.76672,0.73797,0.76738,0.7715,0.56453,0.75303,0.54422,0.61458,0.72539,0.86593,0.89827,0.89827
0.7715,0.82559,0.8464,0.82962,0.83747,0.7772,0.74936,0.84685,0.79769,0.84059,0.81552,0.8027,0.82518,0.77186,0.65786,0.86489,0.70611,0.84454,0.95585,0.95585
0.73835,0.78945,0.7449,0.74102,0.70264,0.69079,0.70375,0.77039,0.72272,0.79099,0.68232,0.71014,0.51003,0.64616,0.56428,0.64079,0.63143,0.71336,0.77855,0.77855
0.63839,0.56589,0.63259,0.63177,0.62825,0.63359,0.63604,0.5645,0.63363,0.63881,0.64473,0.65506,0.57609,0.48182,0.54063,0.6922,0.54723,0.62431,0.6741,0.6741
0.64723,0.60652,0.63142,0.66197,0.66844,0.6669,0.6461,0.67784,0.68624,0.60604,0.64402,0.62113,0.59781,0.60371,0.69075,0.57109,0.60208,0.68419,0.7101,0.7101
0.67938,0.80484,0.66468,0.72039,0.71541,0.69291,0.67713,0.67434,0.74557,0.70407,0.70808,0.71471,0.69843,0.70724,0.62175,0.7356,0.74888,0.7833,0.62931,0.62931
0.74535,0.73464,0.77611,0.74273,0.73781,0.72139,0.71484,0.60255,0.72599,0.77349,0.71111,0.7271,0.85124,0.77148,0.62135,0.77223,0.77034,0.7643,0.78612,0.78612
0.68228,0.58896,0.65354,0.66714,0.65485,0.65825,0.65314,0.66859,0.67463,0.71455,0.61706,0.64593,0.68287,0.66217,0.76079,0.64972,0.59918,0.5847,0.64586,0.64586
0.52809,0.63509,0.5776,0.54327,0.56844,0.58732,0.58369,0.38626,0.58949,0.71376,0.62154,0.59439,0.65022,0.55594,0.51307,0.4431,0.60901,0.60526,0.40785,0.40785
0.6233,0.71701,0.64991,0.62199,0.60825,0.61696,0.63713,0.54205,0.60184,0.62047,0.62927,0.67761,0.70509,0.66601,0.58287,0.33586,0.72823,0.63851,0.42078,0.42078
0.66321,0.7239,0.67214,0.66515,0.68984,0.67245,0.66809,0.53011,0.69045,0.55948,0.66778,0.68885,0.72093,0.66124,0.60697,0.76249,0.46089,0.73139,0.67911,0.67911
0.63118,0.74248,0.61451,0.59469,0.57848,0.59849,0.61137,0.66162,0.60641,0.61824,0.59344,0.56399,0.59849,0.62543,0.63097,0.44543,0.62208,0.66044,0.57728,0.57728
0.59088,0.61391,0.56268,0.6533,0.64607,0.64394,0.63691,0.59446,0.66602,0.54341,0.59832,0.63554,0.77424,0.65773,0.70768,0.56812,0.54438,0.6246,0.77098,0.77098
0.49267,0.54569,0.53613,0.53108,0.54666,0.58359,0.5806,0.46804,0.58636,0.43723,0.52973,0.62201,0.63106,0.6446,0.62313,0.51118,0.4185,0.50966,0.54711,0.54711
0.63684,0.5732,0.64975,0.59547,0.63473,0.62017,0.60194,0.57113,0.654,0.59007,0.58412,0.56769,0.38784,0.61307,0.60119,0.50268,0.47054,0.6633,0.46949,0.46949
0.66687,0.68304,0.67976,0.61609,0.66273,0.64974,0.66781,0.73404,0.68945,0.7251,0.62446,0.60096,0.63162,0.68048,0.61989,0.60687,0.70226,0.69162,0.31288,0.31288
0.60441,0.60463,0.57678,0.54646,0.5462,0.59644,0.56723,0.49402,0.59444,0.51688,0.60652,0.51827,0.68431,0.56737,0.68443,0.54108,0.56868,0.59586,0.64836,0.64836
0.52647,0.39879,0.43886,0.47898,0.48653,0.52241,0.54313,0.51508,0.52381,0.46141,0.51975,0.5597,0.32968,0.54905,0.62532,0.56645,0.46726,0.56171,0.38933,0.38933
0.55781,0.56845,0.58257,0.55876,0.55942,0.57862,0.59958,0.49461,0.56646,0.54747,0.5675,0.57336,0.66479,0.4819,0.51663,0.71177,0.57185,0.52834,0.70089,0.70089
0.65711,0.60951,0.65162,0.62291,0.64976,0.63136,0.62671,0.6506,0.56307,0.61953,0.65195,0.62296,0.70535,0.69997,0.55552,0.50338,0.64908,0.65978,0.60576,0.60576
0.67489,0.74863,0.69073,0.67221,0.68598,0.66452,0.65595,0.57685,0.67462,0.67959,0.6681,0.68529,0.72824,0.73169,0.72129,0.71491,0.70959,0.62624,0.73043,0.73043
0.73108,0.74803,0.68262,0.72057,0.70774,0.69788,0.69848,0.77869,0.69863,0.73215,0.69017,0.68541,0.66933,0.71836,0.69781,0.67809,0.65153,0.77277,0.78663,0.78663
